Cross_ID,Entry,WDR,flowering,Powdery_mildew,Height
UX1989,UX1989-111,1.79999999999998,96.2243389093295,1.08876742262219,87.3350335655079
UX1989,UX1989-112,1.59999999999998,96.1073158311589,3.30093440294749,89.5059160192421
UX1989,UX1989-113,2.19999999999998,97.7793046837576,1.83594475351193,91.3291666555946
UX1989,UX1989-114,1.99999999999998,92.6146365846947,1.15807726009035,86.596366111982
UX1989,UX1989-115,1.39999999999998,97.3905775012257,1.15947409825164,89.8935766311395
UX1989,UX1989-116,1.99999999999998,93.2501897639983,0.505664514048094,81.0798830853879
UX1989,UX1989-117,1.99999999999998,94.7424177671173,1.87236297437606,91.4853478497891
UX1989,UX1989-118,2.19999999999998,93.1548056598776,3.30093440294749,85.7139456273494
UX1989,UX1989-119,2.39999999999998,89.0958860950224,0.754022806307391,86.5960999249878
UX1989,UX1989-12,1.79999999999998,94.5198680001972,1.05712332648133,89.0694501025779
UX1989,UX1989-122,2.19999999999998,93.1017986697438,1.15807726009035,85.5433133562982
UX1989,UX1989-123,1.99999999999998,93.6653487338984,3.30093440294749,96.9672060578539
UX1989,UX1989-125,1.59999999999998,101.007592712398,0.505664514048093,91.0712637920404
UX1989,UX1989-126,1.99999999999998,91.0702096303054,0.505664514048093,90.3378237164246
UX1989,UX1989-128,2.19999999999998,92.9621376677958,0.754022806307392,91.3648294682708
UX1989,UX1989-129,1.99999999999998,93.8777835286432,0.505664514048093,92.5184265406536
UX1989,UX1989-13,1.2803849528011,97.136546747584,0.505664514048093,84.8254780727392
UX1989,UX1989-131,1.99999999999998,93.936951310397,1.15807726009035,87.346717121856
UX1989,UX1989-132,1.39999999999998,97.652189619482,1.15807726009035,87.751020534496
UX1989,UX1989-133,1.59999999999998,93.5645693500122,2.58664868866178,92.7602622487371
UX1989,UX1989-134,1.99999999999998,93.6579940226494,2.03171675236302,82.3060652134138
UX1989,UX1989-135,1.79999999999998,94.1578209697009,0.505664514048094,93.6499658392126
UX1989,UX1989-136,1.59999999999998,97.1052956604488,2.11875044911202,98.0775737840783
UX1989,UX1989-137,1.79999999999998,95.4104436664833,0.754022806307391,90.9525922965013
UX1989,UX1989-138,1.19999999999998,97.4177761438931,1.76160759196917,88.803062386668
UX1989,UX1989-139,1.79999999999998,95.1662823721906,2.11875044911202,94.5976666295477
UX1989,UX1989-14,1.79999999999998,93.9749785600255,3.30093440294749,95.4017690448496
UX1989,UX1989-140,1.99999999999998,93.1992372360452,3.30093440294749,89.24563173258
UX1989,UX1989-141,1.39999999999998,96.8274228191295,2.47589330625488,85.2038892750345
UX1989,UX1989-142,1.19999999999998,98.9874550849787,3.30093440294749,91.4335324439446
UX1989,UX1989-143,2.19999999999998,92.7189880882006,1.87236297437606,93.2357771336853
UX1989,UX1989-144,1.05842961209594,101.711050013818,2.11875044911202,91.5299911144791
UX1989,UX1989-146,1.79999999999998,98.1859326532879,3.30093440294749,84.1899605400623
UX1989,UX1989-147,2.39999999999998,90.1532972800917,1.87236297437607,84.6774457489464
UX1989,UX1989-148,1.99999999999998,95.4313986688769,2.58664868866178,79.3928038049635
UX1989,UX1989-15,1.39999999999998,96.5646743511807,2.58664868866178,95.2393878098552
UX1989,UX1989-16,1.59999999999998,94.9906139853969,0.505664514048093,96.5490457660913
UX1989,UX1989-17,1.39999999999998,97.7521913710384,1.15807726009035,95.4833838406018
UX1989,UX1989-18,1.19999999999998,95.8394678428161,3.30093440294749,85.0484030965731
UX1989,UX1989-19,0.871284386225913,96.7879228347016,2.58664868866178,92.5744028700046
UX1989,UX1989-2,1.19999999999998,99.5039177657277,1.40446473482631,92.0236508845347
UX1989,UX1989-20,1.59999999999998,93.4514422206854,1.15807726009035,88.1256371327502
UX1989,UX1989-21,1.39999999999998,93.1336703281268,1.67457389522017,84.0365352371617
UX1989,UX1989-22,1.99999999999998,89.1037660684022,0.505664514048093,85.2429372061316
UX1989,UX1989-23,1.99999999999998,91.9689085762748,1.15807726009035,95.0985496051129
UX1989,UX1989-24,1.79999999999998,92.0085519770271,1.0134782058953,90.1838946519112
UX1989,UX1989-25,1.19999999999998,95.7768681634515,1.15807726009035,102.413226008407
UX1989,UX1989-26,1.79999999999998,96.0766670156955,1.15807726009035,88.911791118046
UX1989,UX1989-27,1.79999999999998,92.057540031487,2.38885960950588,94.4459186761
UX1989,UX1989-28,1.59999999999998,95.2692502808982,2.11875044911202,95.4928146795495
UX1989,UX1989-29,1.39999999999998,95.8699287122816,1.87236297437606,97.833798746069
UX1989,UX1989-3,1.19999999999998,95.0641580121616,1.87236297437606,90.6448685225729
UX1989,UX1989-30,1.79999999999998,95.9572353415223,1.87236297437606,91.7848976056119
UX1989,UX1989-31,1.59999999999998,94.2854197558311,1.90876008225054,91.1251814469001
UX1989,UX1989-32,1.39999999999998,92.3216589004705,2.58664868866178,82.6550057471624
UX1989,UX1989-33,1.59999999999998,96.4843308329781,0.777536826707095,93.5862720409881
UX1989,UX1989-34,1.19999999999998,99.7100567530887,0.777536826707095,95.3040250615039
UX1989,UX1989-35,1.59999999999998,92.7798086546344,1.15947409825164,90.3218276851187
UX1989,UX1989-37,1.59999999999998,95.4053790971778,1.15807726009035,87.7576222742317
UX1989,UX1989-38,1.05842961209594,95.4022954078348,3.30093440294749,83.885642932305
UX1989,UX1989-39,1.05405786488119,94.0859293573749,0.505664514048093,88.1454176507269
UX1989,UX1989-4,1.2803849528011,95.3787058767519,1.15807726009035,88.66287213751
UX1989,UX1989-40,1.59999999999998,93.5742773726262,1.15807726009035,92.7895281233417
UX1989,UX1989-41,1.19999999999998,96.1775404114766,3.30093440294749,88.1465358737031
UX1989,UX1989-42,1.39999999999998,93.3989465422676,1.76160759196917,89.1801518375489
UX1989,UX1989-43,1.79999999999998,94.5261289604181,2.58664868866178,85.6226244248614
UX1989,UX1989-44,1.39999999999998,97.2699140607223,1.87236297437606,93.8423474274164
UX1989,UX1989-45,1.79999999999998,91.4787312161225,1.15807726009035,79.3387934959779
UX1989,UX1989-46,1.19999999999998,97.6507922080669,2.03171675236302,90.7525080025765
UX1989,UX1989-47,1.05842961209594,98.3571958547089,1.27568610203023,90.6181148162481
UX1989,UX1989-48,1.28502072247898,98.7181230323845,3.30093440294749,96.9906586514942
UX1989,UX1989-49,1.05842961209594,98.2638945476328,0.754022806307391,90.9312183617116
UX1989,UX1989-5,1.59999999999998,95.4089736517596,3.30093440294749,87.7671788341912
UX1989,UX1989-50,1.59999999999998,94.4237610912124,1.76160759196917,86.9832047775395
UX1989,UX1989-51,1.99999999999998,89.3613831916119,1.15807726009035,93.9625825421817
UX1989,UX1989-52,1.05842961209594,99.1864631902548,1.76160759196917,92.5241317295406
UX1989,UX1989-53,1.39999999999998,96.4273055258527,1.87236297437607,95.1284129551976
UX1989,UX1989-54,1.19999999999998,96.7412500554505,2.58664868866178,86.6014700379756
UX1989,UX1989-55,1.79999999999998,94.3742776349088,1.42215606572751,93.6490292359744
UX1989,UX1989-57,1.79999999999998,94.8461259569909,3.30093440294749,88.4743850942837
UX1989,UX1989-59,1.19999999999998,95.8817610962714,0.754022806307392,93.7343691760236
UX1989,UX1989-6,0.871284386225912,96.4157799419765,2.11875044911202,89.0461294520566
UX1989,UX1989-60,1.99999999999998,88.3645687627375,1.42215606572751,88.0842365562808
UX1989,UX1989-61,1.05405786488119,99.4330380002366,1.87236297437606,92.4477280999248
UX1989,UX1989-62,0.871284386225912,104.040926369221,3.30093440294749,92.736381016595
UX1989,UX1989-63,1.59999999999998,93.2545119238378,1.87236297437607,95.2281587114033
UX1989,UX1989-64,1.79999999999998,92.7826888872402,1.15807726009035,93.5757480993652
UX1989,UX1989-65,1.19999999999998,94.4673182407359,1.83594475351193,89.3396614829521
UX1989,UX1989-66,1.39999999999998,95.6446376814835,1.49613139808041,87.5704615051752
UX1989,UX1989-67,0.871284386225912,99.7458560267573,1.49613139808041,88.7335737073159
UX1989,UX1989-68,1.59999999999998,94.1075570196748,1.67457389522017,89.613955896304
UX1989,UX1989-69,1.79999999999998,96.1669011856833,0.505664514048093,91.0096449537113
UX1989,UX1989-7,1.59999999999998,97.0779524387402,1.74050358827214,96.1300314309605
UX1989,UX1989-70,1.59999999999998,95.4112178627219,1.87236297437606,92.5867148383844
UX1989,UX1989-72,1.59999999999998,98.8233781576697,1.42215606572751,92.6027454081329
UX1989,UX1989-74,1.59999999999998,96.6978372462188,1.08876742262219,100.886125688543
UX1989,UX1989-76,1.79999999999998,93.9369151267841,0.505664514048093,92.4828387837206
UX1989,UX1989-78,2.19999999999998,94.4554655380699,1.15807726009035,81.8389167620737
UX1989,UX1989-8,1.19999999999998,96.28603492958,2.58664868866178,95.5292275912199
UX1989,UX1989-80,1.79999999999998,96.0593701217863,1.15947409825164,95.1266153349022
UX1989,UX1989-81,1.79999999999998,93.8846621170959,1.15807726009035,91.0394452468622
UX1989,UX1989-82,1.99999999999998,92.4973632679504,1.49613139808041,87.1665267722076
UX1989,UX1989-83,1.79999999999998,96.4508909398309,1.40446473482631,92.8300335091402
UX1989,UX1989-84,1.19999999999998,97.5570680124878,3.30093440294749,90.0056621597897
UX1989,UX1989-85,2.19999999999998,91.4320821972583,2.58664868866178,84.2189357980415
UX1989,UX1989-86,2.39999999999998,91.1636123094217,1.15807726009035,89.7806058941388
UX1989,UX1989-87,1.59999999999998,93.3050909989951,1.15807726009035,93.6466052743093
UX1989,UX1989-88,1.99999999999998,92.010288880829,1.15807726009035,91.7506068452568
UX1989,UX1989-89,1.99999999999998,92.7682625295042,1.87236297437607,94.4102299737584
UX1989,UX1989-9,1.69999999999998,96.8724493634993,1.74050358827214,89.2864659949703
UX1989,UX1989-90,1.79999999999998,100.13625450607,1.87236297437607,91.7756837300943
UX1989,UX1989-91,1.99999999999998,93.0304837291805,1.49613139808041,97.430265064986
UX1989,UX1989-92,1.39999999999998,95.7502135404264,2.58664868866178,90.071352406258
UX1989,UX1989-93,1.19999999999998,97.665423620362,3.30093440294749,90.4744726637623
UX1989,UX1989-94,1.59999999999998,100.705484896273,1.87236297437606,94.4666449032559
UX1989,UX1989-95,1.79999999999998,97.7252709506836,0.505664514048093,96.0396794571704
UX1989,UX1989-96,1.5131349883318,98.3756170737831,1.87236297437607,82.3161418115692
UX1989,UX1989-98,1.99999999999998,92.1320014609695,2.47589330625488,84.2727349307026
UX1989,UX1989-99,1.99999999999998,95.610882241437,1.31743103807731,96.2872999036587
UX1991,UX1991-1,2.19999999999998,91.73164592295,1.58105770373549,84.2967734311147
UX1991,UX1991-10,1.79999999999998,96.5447463455618,1.75022312685108,92.5339687021821
UX1991,UX1991-100,2.19999999999998,99.0540004160703,0.665848866343763,104.88170599338
UX1991,UX1991-101,1.59999999999998,103.423734109276,1.00890296153932,91.9662191451884
UX1991,UX1991-103,1.59999999999998,121.335414623768,2.03095299556388,113.997932460184
UX1991,UX1991-109,1.79999999999998,95.4413054468015,1.67457389522017,91.0633308037582
UX1991,UX1991-11,1.99999999999998,95.0281300707339,2.14285714285801,93.800783181424
UX1991,UX1991-110,1.19999999999998,108.548871348318,1.05920753341714,109.593817264077
UX1991,UX1991-111,2.10390286935892,94.6970462854738,1.4890758313916,93.511608637905
UX1991,UX1991-113,2.19999999999998,93.3912528158514,1.0134782058953,83.0315061913087
UX1991,UX1991-114,1.91687770451283,96.6009510259305,1.74915948081623,92.8492180994876
UX1991,UX1991-115,1.59999999999998,103.774136795028,1.67457389522017,101.687458701754
UX1991,UX1991-117,1.39999999999998,96.7426818099887,2.38885960950588,87.4610082782287
UX1991,UX1991-12,2.19999999999998,99.4681900763291,1.4890758313916,103.782079578458
UX1991,UX1991-122,1.59999999999998,100.791426158252,2.38885960950588,95.7876084405328
UX1991,UX1991-124,1.79999999999998,101.163414174628,1.58105770373549,89.9971369846842
UX1991,UX1991-125,2.19999999999998,94.7901608464007,2.03095299556388,86.9631985182821
UX1991,UX1991-129,1.79999999999998,98.1303459509326,1.2293007253761,100.643647155869
UX1991,UX1991-13,1.99999999999998,98.0219766937735,0.777536826707095,92.2239237255207
UX1991,UX1991-131,1.79999999999998,101.283698701707,3.10314532379159,95.8502895356899
UX1991,UX1991-132,2.19999999999998,95.1980624911327,1.4890758313916,83.0711788044463
UX1991,UX1991-134,1.39999999999998,107.018218478296,1.31743103807731,100.219968697406
UX1991,UX1991-137,1.59999999999998,99.5487998930089,1.76785787524865,100.967950596281
UX1991,UX1991-139,1.79999999999998,99.8697369375398,1.75022312685108,106.14793389083
UX1991,UX1991-14,1.19999999999998,119.937319885014,1.8724309386533,101.126937323012
UX1991,UX1991-141,1.19999999999998,116.899700617617,1.67457389522017,109.1425538662
UX1991,UX1991-142,1.59999999999998,106.264066727197,3.30093440294749,93.368942730727
UX1991,UX1991-143,2.19999999999998,100.863945101335,2.74600246664874,99.5965274276804
UX1991,UX1991-144,2.39999999999998,96.7770356613489,1.42215606572751,105.455557647121
UX1991,UX1991-145,1.59999999999998,103.397016497144,2.03171675236302,99.3830662413734
UX1991,UX1991-146,1.99999999999998,98.7298006764828,1.05920753341714,100.675151139972
UX1991,UX1991-147,1.99999999999998,97.1726251340493,0.777536826707095,96.1768516922267
UX1991,UX1991-148,1.19999999999998,116.542089946144,2.74600246664874,104.385861522041
UX1991,UX1991-149,1.79999999999998,103.668007701645,2.38885960950588,92.0365533836073
UX1991,UX1991-151,2.19999999999998,93.7791762408658,1.05920753341714,90.2683956525677
UX1991,UX1991-152,1.28502072247898,104.361407724602,3.10314532379159,103.313892238948
UX1991,UX1991-153,1.59999999999998,99.6808630494812,2.03171675236303,97.440709381886
UX1991,UX1991-155,2.39999999999998,91.0661438584929,2.25355290842646,85.6982914059363
UX1991,UX1991-156,1.99999999999998,100.944677601458,2.38885960950588,104.657714554238
UX1991,UX1991-158,1.99999999999998,99.7966695944747,2.74600246664874,97.6480758310339
UX1991,UX1991-159,1.59999999999998,101.422650910963,2.03171675236302,96.1840446884381
UX1991,UX1991-160,1.59999999999998,94.7809481165611,0.665848866343763,89.9560805492347
UX1991,UX1991-165,1.39999999999998,113.482012393514,2.25355290842646,107.468054630058
UX1991,UX1991-166,1.19999999999998,105.042366603336,1.47249325405085,97.0373225886475
UX1991,UX1991-169,1.39999999999998,119.143884332461,1.90476190476277,106.686552501387
UX1991,UX1991-17,1.79999999999998,99.0911638423134,0.777536826707095,97.8685700170615
UX1991,UX1991-170,1.39999999999998,105.214732837563,3.10314532379159,97.8022588371843
UX1991,UX1991-171,1.79999999999998,101.274599241096,1.31743103807731,94.1854166440824
UX1991,UX1991-173,1.19999999999998,116.861798289289,1.05920753341714,91.4206141340285
UX1991,UX1991-174,1.59999999999998,106.868871752363,2.01258511417564,100.077082380622
UX1991,UX1991-175,1.59999999999998,103.733019752356,2.01258511417564,94.193478313019
UX1991,UX1991-177,1.99999999999998,100.603284628748,2.38095238095325,99.515014288276
UX1991,UX1991-178,1.39999999999998,113.235577462508,2.74600246664874,112.692763670727
UX1991,UX1991-179,1.79999999999998,95.3828243260211,2.14285714285801,91.9646272301364
UX1991,UX1991-18,1.39999999999998,95.631673574654,1.76785787524865,97.3293019005489
UX1991,UX1991-180,1.19999999999998,102.496725873024,1.67457389522017,98.9504470200949
UX1991,UX1991-181,1.39999999999998,99.6865206332691,2.83303616339774,101.694250589069
UX1991,UX1991-182,1.39999999999998,105.254258726294,1.58105770373549,95.7777490857448
UX1991,UX1991-188,2.19999999999998,92.2339110016481,1.75022312685108,88.6423063158534
UX1991,UX1991-19,1.59999999999998,94.1449981482911,1.2293007253761,94.9153893259848
UX1991,UX1991-196,1.99999999999998,94.0079501753517,2.38095238095325,94.4341279488315
UX1991,UX1991-199,1.79999999999998,96.7485811541426,1.75022312685108,96.8072823689712
UX1991,UX1991-2,1.39999999999998,99.0364403300607,0.777536826707095,92.9572974172539
UX1991,UX1991-20,1.79999999999998,97.5327479618379,2.38095238095325,88.5897140569648
UX1991,UX1991-200,1.99999999999998,102.98223425847,1.83594475351193,92.5213867409604
UX1991,UX1991-201,1.79999999999998,94.7625414318399,2.38885960950588,88.8328270785134
UX1991,UX1991-202,2.19999999999998,90.4312520866659,0.665848866343763,86.9462866154486
UX1991,UX1991-203,1.39999999999998,117.08754236288,2.74600246664874,98.2090550361951
UX1991,UX1991-204,1.39999999999998,103.928095854239,0.665848866343762,100.825325894513
UX1991,UX1991-21,1.59999999999998,104.896985585715,0.777536826707095,102.511830470935
UX1991,UX1991-22,1.39999999999998,105.051587679896,1.00890296153932,99.2599937911799
UX1991,UX1991-23,2.39999999999998,97.344968979017,0.777536826707094,94.8839222695641
UX1991,UX1991-25,2.39999999999998,92.3005645369743,1.2293007253761,88.7687046980472
UX1991,UX1991-29,1.39999999999998,114.41006926644,1.29313848401913,103.729354191789
UX1991,UX1991-3,1.39999999999998,102.612287070717,1.58105770373549,96.9303638538009
UX1991,UX1991-30,1.79999999999998,93.4326083296742,0.777536826707095,96.9504398506444
UX1991,UX1991-34,1.59999999999998,99.5510006167956,0.777536826707095,101.180231398969
UX1991,UX1991-35,2.19999999999998,98.7610463155424,2.14285714285801,99.4874879838619
UX1991,UX1991-36,1.79999999999998,99.7836475223019,2.03171675236302,99.6076839830772
UX1991,UX1991-37,1.39999999999998,95.4764562786293,1.4890758313916,93.9251479881378
UX1991,UX1991-38,1.19999999999998,114.592584319297,1.2293007253761,97.4470503260594
UX1991,UX1991-39,1.81561147743572,92.5861655680433,3.07942363813371,93.5379366491001
UX1991,UX1991-4,1.79999999999998,95.2871987745625,2.03095299556388,91.6806488945534
UX1991,UX1991-41,2.39999999999998,90.5392446029166,1.75022312685108,89.5447190940399
UX1991,UX1991-42,1.19999999999998,100.965405197468,1.4890758313916,102.567290695466
UX1991,UX1991-43,2.19999999999998,89.9239107579971,1.04058392289133,88.2860941866886
UX1991,UX1991-44,1.79999999999998,91.0021951301955,2.61904761904848,93.6516805922937
UX1991,UX1991-47,1.19999999999998,103.330933062812,1.58105770373549,91.131298297745
UX1991,UX1991-48,1.39999999999998,100.75239216796,1.2293007253761,98.2955507702746
UX1991,UX1991-5,1.79999999999998,93.5374678547669,2.27591296284329,90.6735784036053
UX1991,UX1991-51,1.59999999999998,114.136106804881,0.777536826707095,107.799931752805
UX1991,UX1991-52,1.99999999999998,98.8940239401697,1.66666666666753,89.6717924482563
UX1991,UX1991-53,1.79999999999998,99.5874170049844,1.50580062439527,98.9083791771178
UX1991,UX1991-55,1.39999999999998,98.4900274891946,0.777536826707094,97.4287764958476
UX1991,UX1991-58,1.59999999999998,95.0488372244362,2.85714285714372,85.6043686301214
UX1991,UX1991-59,1.19999999999998,93.8373821961602,2.53993087205489,97.3140271424118
UX1991,UX1991-6,1.79999999999998,97.7990006685274,1.2293007253761,95.4536794648306
UX1991,UX1991-60,1.99999999999998,93.4471257882368,0.777536826707095,95.4659456910236
UX1991,UX1991-62,1.39999999999998,105.067431982709,2.38095238095325,97.7950386011558
UX1991,UX1991-63,1.39999999999998,96.9704600121716,1.42857142857229,89.1986472301203
UX1991,UX1991-64,1.79999999999998,93.648736658399,1.29313848401913,93.4549383228121
UX1991,UX1991-67,2.19999999999998,91.401561347117,1.76785787524865,89.6136973985003
UX1991,UX1991-69,2.19999999999998,90.2512648330638,2.61904761904848,91.4267687000545
UX1991,UX1991-7,1.19999999999998,117.046861203185,1.29313848401913,102.824153364663
UX1991,UX1991-70,1.79999999999998,102.364569509047,0.777536826707095,94.3073604183312
UX1991,UX1991-71,1.99999999999998,96.1867218230463,1.90476190476277,96.6851214690547
UX1991,UX1991-72,1.79999999999998,91.1223404693615,1.90476190476277,86.3333385893261
UX1991,UX1991-73,1.39999999999998,104.63874644421,3.09523809523896,95.4445553833629
UX1991,UX1991-74,2.19999999999998,89.339852860828,1.04058392289133,84.3910392400634
UX1991,UX1991-75,2.19999999999998,91.2343222345421,1.75022312685108,84.6345871600725
UX1991,UX1991-78,1.59999999999998,104.441826851438,1.04058392289133,98.6785988730475
UX1991,UX1991-79,1.39999999999998,94.6950600770064,2.61904761904848,87.3386387934259
UX1991,UX1991-8,2.39999999999998,87.23161961428,2.14285714285801,89.1266211861771
UX1991,UX1991-80,1.59999999999998,98.7573283144093,0.777536826707095,99.0014437017658
UX1991,UX1991-81,1.99999999999998,99.2957560557533,1.24501230562116,96.3482492343991
UX1991,UX1991-82,1.19999999999998,97.2398628470703,2.61904761904848,90.9041164329389
UX1991,UX1991-83,1.79999999999998,102.226758694645,1.50580062439527,102.323781153649
UX1991,UX1991-84,2.19999999999998,92.9200193852933,2.27591296284329,89.5026425569826
UX1991,UX1991-85,1.28502072247898,97.348334077351,2.03171675236302,87.4586223901718
UX1991,UX1991-86,1.99999999999998,97.7568362831868,1.2293007253761,92.8652714239759
UX1991,UX1991-87,1.59999999999998,96.2188833330478,3.1031453237916,89.3590532302476
UX1991,UX1991-89,1.79999999999998,100.954512900895,1.0134782058953,90.5496326048768
UX1991,UX1991-9,1.31687770451283,100.317849688227,2.10558385542314,93.70598482468
UX1991,UX1991-90,1.05842961209594,102.257490107132,2.38885960950588,87.8339379303287
UX1991,UX1991-91,1.99999999999998,95.3520832133461,1.31743103807731,94.2282670484918
UX1991,UX1991-92,1.59999999999998,98.1827234167342,2.38095238095325,95.2269558823027
UX1991,UX1991-93,1.59999999999998,104.551559522814,0.665848866343762,99.5169990771892
UX1991,UX1991-95,1.39999999999998,96.3471435154202,1.67457389522017,94.9832287226187
UX1991,UX1991-97,1.79999999999998,99.8704261240188,0.777536826707094,94.8938867543545
UX1991,UX1991-98,1.99999999999998,91.1573725373897,1.31743103807731,90.7828924007893
UX1991,UX1991-99,1.79999999999998,98.8666560567018,1.53812406645462,102.699291328179
UX1992,UX1992-10,1.39999999999998,100.899574457947,2.74600246664874,85.3449605961921
UX1992,UX1992-100,0.871284386225911,104.580447650121,3.09523809523896,83.1168929986071
UX1992,UX1992-101,0.871284386225912,107.939287440821,2.14285714285801,90.5496632383312
UX1992,UX1992-102,1.5131349883318,98.4527924749634,1.05920753341714,81.6105657525449
UX1992,UX1992-106,1.39999999999998,98.2012415908425,1.05920753341714,83.3869681068397
UX1992,UX1992-110,1.05842961209595,104.680479975164,1.0134782058953,94.5623246687969
UX1992,UX1992-113,1.13473439323485,100.236619843498,0.505664514048093,85.6350737399812
UX1992,UX1992-114,1.19999999999998,101.618046014844,2.14285714285801,77.9743083467394
UX1992,UX1992-116,1.39999999999998,97.3768051465413,2.01258511417564,90.0126802828686
UX1992,UX1992-117,1.05842961209595,99.5876311748187,1.47249325405085,88.4054186726254
UX1992,UX1992-118,1.19999999999998,100.754778141161,2.03171675236302,85.4485139956708
UX1992,UX1992-119,1.59999999999998,99.5072316549543,1.05920753341714,86.5558152019258
UX1992,UX1992-121,1.19999999999998,102.265293426601,1.0134782058953,87.7490074213889
UX1992,UX1992-124,1.05842961209595,102.42112278947,2.61904761904848,86.2170999419916
UX1992,UX1992-125,1.05405786488119,102.628721167391,1.88977042283284,92.3420712623159
UX1992,UX1992-126,1.19999999999998,98.4454588521319,1.05920753341714,84.832617047149
UX1992,UX1992-129,1.39999999999998,96.2879932666832,1.31743103807731,89.8524510865504
UX1992,UX1992-132,0.871284386225911,105.233569270677,2.01258511417564,79.7519703848827
UX1992,UX1992-134,1.39999999999998,97.8417812304234,2.61904761904848,87.2464424271305
UX1992,UX1992-135,0.871284386225911,103.939499189023,1.24501230562116,89.4189290759642
UX1992,UX1992-137,1.19999999999998,101.714151712947,1.47249325405085,86.4190169483223
UX1992,UX1992-140,1.19999999999998,97.9528034086715,2.38885960950588,93.1027367794075
UX1992,UX1992-144,1.39999999999998,101.397913657111,1.29313848401913,90.5965931291433
UX1992,UX1992-146,1.39999999999998,99.2207505456287,0.665848866343763,100.210195413553
UX1992,UX1992-147,1.19999999999998,99.8411579105535,0.777536826707095,89.5729209631054
UX1992,UX1992-149,0.871284386225911,107.387249661227,3.10314532379159,84.8952735595233
UX1992,UX1992-153,0.871284386225911,104.350828188422,2.01258511417564,95.0574460782348
UX1992,UX1992-154,1.05405786488119,100.911154816344,0.777536826707095,93.9010591784626
UX1992,UX1992-157,1.39999999999998,100.771130997672,1.66666666666753,93.7858282007467
UX1992,UX1992-159,0.871284386225911,106.834329558452,1.3272341566433,86.1971913657548
UX1992,UX1992-160,1.19999999999998,102.853729011563,0.665848866343763,88.1316199806484
UX1992,UX1992-161,1.59999999999998,98.5406990391313,1.05920753341714,89.6405195178028
UX1992,UX1992-162,1.39999999999998,101.574624313906,0.665848866343763,85.1247375558746
UX1992,UX1992-163,1.59999999999998,96.8990966648793,2.38095238095325,81.2975131858897
UX1992,UX1992-165,0.871284386225911,104.312453139929,1.67457389522017,88.0771517151171
UX1992,UX1992-166,1.39999999999998,99.372977515747,1.2293007253761,86.4602589230497
UX1992,UX1992-167,1.39999999999998,98.6771207967683,0.665848866343762,86.2683051017688
UX1992,UX1992-170,1.39999999999998,95.9545812021407,0.665848866343763,89.9517990052445
UX1992,UX1992-171,1.39999999999998,95.3397948339987,1.04058392289133,80.1855761091095
UX1992,UX1992-173,1.05842961209594,102.174210539005,0.665848866343763,88.5438243811257
UX1992,UX1992-174,1.19999999999998,101.485716731805,3.46028818093445,88.3185271500168
UX1992,UX1992-175,1.05842961209594,102.919216214497,1.4890758313916,92.1154961750466
UX1992,UX1992-180,1.39999999999998,100.889613087567,1.27568610203023,88.6782046888661
UX1992,UX1992-181,1.39999999999998,101.12204285797,1.91041126042091,82.580971619193
UX1992,UX1992-182,1.05842961209594,103.121601625969,3.09523809523896,95.3967023678879
UX1992,UX1992-190,1.19999999999998,102.85092222625,2.38885960950588,86.5300358093758
